Recovered,Vaccinated,Dead,Hospitalised,Susceptible,Time,Infected
0.0,0.0,0.0,0.0,2497.0,0.0,3.0
0.04800000227987766,0.0,0.0,0.04499999899417162,2496.0636249555246,1.0,3.8433750432013767
0.109494005891908,0.0,0.0011249999916180965,0.10152562336198227,2494.864461318268,2.0,4.923394052486734
0.18826831447327447,0.0,0.003663140613488895,0.172838391876716,2493.3290611390134,3.0,6.306169014023214
0.28916702349007717,0.0,0.007984100474794115,0.2631099651114511,2491.3636417372713,4.0,8.076097173652583
0.418384584406023,0.0,0.014561849700596492,0.3776736707827149,2488.8485797596154,5.0,10.340800135495499
0.5838373944325375,0.0,0.02400369161085877,0.5233438274378617,2485.631493890461,6.0,13.2373211960577
0.795634543629285,0.0,0.03708728749176608,0.708820045059662,2481.518605887651,7.0,16.939852236168026
1.0666721922815703,0.0,0.05480778888231368,0.9451973215321067,2476.2640358249428,8.0,21.669286872361234
1.4133807987071245,0.0,0.07843772227272978,1.2466066839619145,2469.55667603586,9.0,27.70489875919814
1.8566591999088882,0.0,0.10960288983617483,1.6310149884976504,2461.004323418436,10.0,35.39839950332155
2.423033618863373,0.0,0.15037826515621652,2.1212155938591937,2450.114871123744,11.0,45.19050139837761
3.146081675580353,0.0,0.20340865579291076,2.7460427090468675,2436.2746305276546,12.0,57.6298364319253
4.068159102287483,0.0,0.27205972454206306,3.5418391674546865,2418.724366136492,13.0,73.39357586922372
5.242456371971187,0.0,0.36060570504786815,4.554196800380123,2396.5345112984332,14.0,93.30822982416761
6.735388120068318,0.0,0.47446062675394174,5.839965294752541,2368.582460850559,15.0,118.367725107866
8.629271811748819,0.0,0.6204597612983118,7.469481997140289,2333.5369944833296,16.0,149.7437919464826
11.025172596691716,0.0,0.8071968140094179,9.528901773420904,2289.857907633518,17.0,188.78082118235966
14.045665879075196,0.0,1.045419361894733,12.122391479977281,2235.822748042739,18.0,236.96377523631367
17.83708646293902,0.0,1.3484791534101077,15.373788237558314,2169.596620005237,19.0,295.84402614085514
22.570591106022096,0.0,1.732823865076248,19.42710381881556,2089.363841298892,20.0,366.90563991119353
28.441081623434517,0.0,2.2185014677837973,24.44501069176121,1993.5389145975676,21.0,451.3564916194524
35.66278583235828,0.0,2.8296267441843037,30.604232638323435,1881.06431795536,22.0,549.8390368297735
44.4602108394899,0.0,3.5947325715433545,38.086712179063085,1751.778987714708,23.0,662.0793566951952
55.05348104976634,0.0,4.546900390208338,47.06573448884663,1606.8018926713764,24.0,786.5319913998018
67.63799350989541,0.0,5.7235437699628555,57.68707071638374,1448.8267486144866,25.0,920.124643389271
82.35998850338095,0.0,7.1657205593625575,70.04676326932727,1282.1890912744052,26.0,1058.2384363935234
99.29180428989538,0.0,8.916889667190192,84.1691703526004,1112.5813608295882,27.0,1195.0407748607254
118.41245759584925,0.0,11.021118957360661,99.99055228467218,946.3838414929561,28.0,1324.1920296691612
139.59953107688779,0.0,13.520882801726849,117.35366844137343,789.7345915634344,29.0,1439.7913261165768
162.6361933889357,0.0,16.454724556478833,136.01669609564243,647.602957954138,30.0,1537.2894280048044
187.23282540528984,0.0,19.85514200954006,155.6756195472368,523.1588044424161,31.0,1614.0776085955167
213.05806836945126,0.0,23.74703255621467,175.99489258833327,417.6064354301848,32.0,1669.5935710558156
239.77156677516734,0.0,28.14690493648621,196.6389232141241,330.45230381236433,33.0,1704.9903012618574
267.0514128910802,0.0,33.06287809009302,217.2978040078026,260.02505383853486,34.0,1722.5628511724888
294.61241981891754,0.0,38.49532327123783,237.7038010167109,204.0363639146666,35.0,1725.1520919784664
322.21485460161824,0.0,44.43791838520717,257.63848670401626,160.03714181893244,36.0,1715.671598490225
349.6656014813023,0.0,50.87888064878539,276.9325978425677,125.71574282346671,37.0,1696.807177203877
376.8145176060686,0.0,57.80219569801501,295.46138988249726,99.05131971817775,38.0,1670.8705770952404
403.54844810938596,0.0,65.18873055514538,313.1379131215925,78.36357676811814,39.0,1639.761331445757
429.7846306586698,0.0,73.01717849983815,329.90588459881326,62.301380632937146,40.0,1604.9909256097405
455.46448668815333,0.0,81.26482573770801,345.73310070697437,49.80223621815685,41.0,1567.7353506490065
480.54825348995234,0.0,89.90815338417798,360.6058027946153,40.042644972029066,42.0,1528.8951453592242
505.0105769775979,0.0,98.9232985883795,374.52408425820005,32.39001892041408,43.0,1489.1520212554074
528.8370104493792,0.0,108.28640083435559,387.49826183177794,26.360810866062636,44.0,1449.0175160184235
