Dead_STD,Dead,Hospitalised,Infected_STD,Hospitalised_STD,Time,Infected,Time_STD
0.0,0.0,0.0,4.607859233063394E-19,0.0,0.0,3.000000000000009E-4,0.0
0.0,0.0,8.583333333333328E-5,6.0616050313061054E-5,3.611084401610623E-5,1.0,4.616666666666666E-4,0.0
3.3413964978068026E-5,6.916666666666669E-5,1.3833333333333324E-4,1.3888444437333108E-4,4.662944944512593E-5,2.0,6.966666666666667E-4,0.0
3.9350190596742986E-5,1.074999999999999E-4,2.0583333333333318E-4,2.498384894953804E-4,5.926488326900587E-5,3.0,0.0010375000000000002,0.0
4.911543941459637E-5,1.5416666666666655E-4,3.1500000000000023E-4,4.501936311805793E-4,8.382770027463085E-5,4.0,0.001571666666666667,0.0
6.279928343540231E-5,2.3499999999999986E-4,4.8666666666666655E-4,7.96084166404533E-4,1.2565384549980503E-4,5.0,0.0024000000000000002,0.0
8.405933750763343E-5,3.5833333333333344E-4,7.100000000000006E-4,0.0013609981529091881,1.8923089952048875E-4,6.0,0.0036916666666666664,0.0
1.2893729634550624E-4,5.091666666666668E-4,0.0010416666666666669,0.0022754446680813838,3.2181667486664244E-4,7.0,0.005712499999999999,0.0
2.1398825253322255E-4,7.316666666666668E-4,0.0015866666666666668,0.0037256038846817242,5.440179735592893E-4,8.0,0.00884833333333333,0.0
3.7808361802942774E-4,0.0011266666666666667,0.002415,0.005901401537276266,8.837337928735477E-4,9.0,0.013627500000000002,0.0
6.102731628814537E-4,0.0017100000000000006,0.0036791666666666665,0.00923970890557285,0.001398524458035047,10.0,0.02101416666666666,0.0
9.451079266705761E-4,0.0025741666666666677,0.005548333333333335,0.014028903794191002,0.002199535778042469,11.0,0.03211,0.0
0.0014661739229103149,0.0038516666666666677,0.0084,0.020631749585825778,0.0034201608149325366,12.0,0.048238333333333314,0.0
0.0022932140230592416,0.005786666666666666,0.012712499999999996,0.02897339857224881,0.005268544875405985,13.0,0.07083583333333335,0.0
0.0036006549365667113,0.008828333333333334,0.0190375,0.03883063706439015,0.007818903542323993,14.0,0.10137583333333325,0.0
0.005423089125187066,0.01322583333333333,0.027956666666666668,0.049925163576694694,0.011193377382283784,15.0,0.1408758333333334,0.0
0.007901356247857426,0.019583333333333338,0.04028833333333332,0.06117564166103114,0.015368852678026713,16.0,0.18932833333333343,0.0
0.011026804392214757,0.02842750000000001,0.0564975,0.07139823778170815,0.02022998029173945,17.0,0.24537999999999993,0.0
0.014628113622737629,0.040075833333333324,0.07664083333333337,0.07991877353844268,0.025337762904271074,18.0,0.3072566666666667,0.0
0.01857294620020086,0.05480333333333336,0.10053583333333335,0.08612697585924937,0.03030387818678861,19.0,0.37258083333333336,0.0
0.022528631536089562,0.07264333333333335,0.12775083333333334,0.08998237743750473,0.0347173077608233,20.0,0.4380683333333334,0.0
0.026203842421272668,0.09330833333333331,0.1575925,0.09158337329389482,0.03855638142302128,21.0,0.5016833333333334,0.0
0.0294160960727239,0.11618416666666669,0.18897499999999998,0.09172562232818623,0.04147855181195055,22.0,0.5607241666666668,0.0
0.03196723732708832,0.1407391666666667,0.22066999999999998,0.09095913537495683,0.04352237575852986,23.0,0.6137958333333332,0.0
0.03392407739472562,0.165915,0.25152166666666675,0.08989103088272891,0.0446907243281223,24.0,0.660029166666667,0.0
0.034967946033852046,0.19051583333333338,0.28022750000000013,0.08850853957152009,0.04518606392946282,25.0,0.6994549999999998,0.0
0.03536776014450009,0.21349833333333335,0.30662083333333334,0.08706116790876914,0.04515289714580586,26.0,0.7327983333333332,0.0
0.03511589858112309,0.2341908333333332,0.32998916666666667,0.08561332470178375,0.04466015972310282,27.0,0.7600641666666669,0.0
0.034632606414812805,0.2524750000000001,0.3500741666666667,0.08430609484256858,0.044001796599605514,28.0,0.7818375000000004,0.0
0.03403821991679598,0.26802750000000014,0.3667800000000001,0.08307870909899571,0.04327836670901525,29.0,0.7989566666666672,0.0
0.033496538168456054,0.2810175,0.38066499999999975,0.08204692229230108,0.04267816169209572,30.0,0.8123816666666668,0.0
0.033114966237169675,0.2919066666666666,0.3922666666666666,0.08117479570432493,0.04220204642220827,31.0,0.8229516666666667,0.0
0.03281824858374022,0.3014124999999998,0.4020066666666668,0.08050128867045653,0.041843129032401734,32.0,0.8313225000000001,0.0
0.03259688206960478,0.3097391666666667,0.4104016666666667,0.08007873832529352,0.0415685167240652,33.0,0.8380475000000003,0.0
0.032433960722670345,0.3169708333333334,0.41770499999999994,0.0798460148667682,0.0413710133275703,34.0,0.8437924999999997,0.0
0.032303545170082416,0.32330666666666674,0.42410000000000003,0.0797723973207873,0.04131159441770957,35.0,0.8484016666666664,0.0
0.03224663632060024,0.32886083333333327,0.4297316666666667,0.07978592905284981,0.0413107259999009,36.0,0.8522291666666669,0.0
0.03225516902750713,0.33380583333333347,0.43457083333333324,0.07985407174966096,0.04138442661790851,37.0,0.85552,0.0
0.03233319988965161,0.33801249999999977,0.43886250000000016,0.0799493502412187,0.04150435673039838,38.0,0.8582258333333334,0.0
0.032436338118775915,0.34177666666666684,0.4427458333333333,0.0800772029727406,0.04165643602525772,39.0,0.8605775000000001,0.0
0.0325660311158558,0.3451616666666668,0.4460983333333331,0.08019729659889314,0.041823080242519454,40.0,0.8624675,0.0
0.032702448260370706,0.34811333333333344,0.44915166666666667,0.08031304623571268,0.041999869535180964,41.0,0.8641341666666662,0.0
0.0328598991273516,0.35068583333333303,0.45169166666666666,0.08042132839575274,0.04217299569596902,42.0,0.8654974999999996,0.0
