Recovered,Recovered_STD,Vaccinated,Dead,Hospitalised,Infected_STD,Time,Dead_STD,Vaccinated_STD,Susceptible,Hospitalised_STD,Infected,Time_STD,Susceptible_STD
0.06589600000000001,0.033043129149643184,0.0,0.007504,0.03602399999999999,0.11101106366484378,24.0,0.004313001738928469,0.0,0.5940640000000001,0.017489820582270135,0.2965119999999999,0.0,0.16370835257860242
0.07894399999999997,0.03821143368155663,0.0,0.009328,0.04276399999999999,0.11102671649652618,25.0,0.005129329000951293,0.0,0.537596,0.0196181218265154,0.331368,0.0,0.17102068642126303
0.093604,0.04255952988462161,0.0,0.011420000000000003,0.05031200000000001,0.1088505679544209,26.0,0.005988088175703494,0.0,0.48128,0.02173068466477759,0.3633840000000002,0.0,0.17519139704905604
0.11045199999999995,0.047747725558397014,0.0,0.013763999999999998,0.058548,0.10375616060745502,27.0,0.0069935044148123635,0.0,0.4264919999999999,0.023587023890266453,0.39074400000000004,0.0,0.17657216863367792
0.1284640000000001,0.052148671162360404,0.0,0.016591999999999996,0.066364,0.09772896266716431,28.0,0.008094537417295692,0.0,0.37459599999999993,0.024440759071681875,0.41398399999999996,0.0,0.17493133276803213
0.148012,0.05592759476322938,0.0,0.019972000000000004,0.07462799999999997,0.09150596701855022,29.0,0.00929709718137871,0.0,0.3264079999999999,0.025662938569072712,0.4309799999999999,0.0,0.17199492997178725
0.16794,0.05992713909406989,0.0,0.023360000000000002,0.08337200000000003,0.08481245795282671,30.0,0.010417984449978795,0.0,0.2831520000000001,0.02648007583070713,0.4421760000000001,0.0,0.16743656260207923
0.18914799999999998,0.06377075580546304,0.0,0.027436,0.09074799999999998,0.07876828153514585,31.0,0.01158662608354995,0.0,0.24443600000000004,0.026286218746712126,0.4482320000000001,0.0,0.16196288063627418
0.21056799999999995,0.06692042271235292,0.0,0.031816,0.097956,0.07379099305470825,32.0,0.01274041380803622,0.0,0.21074800000000007,0.02615081765452086,0.44891200000000003,0.0,0.15594500215139956
0.2323279999999999,0.06989785415876514,0.0,0.03642,0.10458800000000001,0.06988633640419277,33.0,0.013973847000736768,0.0,0.18163599999999996,0.025850861803816134,0.4450279999999999,0.0,0.1495468685864067
0.25446399999999997,0.07208896104120244,0.0,0.041143999999999986,0.11032800000000004,0.06782576218517562,34.0,0.015051593404022047,0.0,0.15613600000000002,0.025172008580961518,0.43792799999999976,0.0,0.14362906914688264
0.275972,0.07345863064337642,0.0,0.04641599999999997,0.11554800000000003,0.06663138611795494,35.0,0.016290946688268304,0.0,0.13509199999999993,0.024211379473297257,0.426972,0.0,0.1385382183225986
0.297968,0.07482358302032857,0.0,0.05202399999999998,0.119588,0.06681565074142436,36.0,0.017473254533715236,0.0,0.11682399999999998,0.023198789968444475,0.41359600000000013,0.0,0.13343455408551416
0.31921999999999995,0.07605722845331667,0.0,0.057952000000000004,0.12290000000000002,0.06693133568068098,37.0,0.018566057632141506,0.0,0.102076,0.02239909819613281,0.3978520000000001,0.0,0.12902050311481503
