Recovered,Vaccinated,Dead,Hospitalised,Susceptible,Time,Infected
0.580499781148362,0.0,0.15125058517816373,0.1044516670466093,0.010198594001837806,51.0,0.15359937262502726
0.5908218227352274,0.0,0.156264265196401,0.1004208592667086,0.009611157386710435,52.0,0.14288189541495264
0.6005539329224938,0.0,0.161084466441203,0.09638465533718066,0.009096184742506208,53.0,0.13288076055661635
0.6097245495582457,0.0,0.16571092989738767,0.09236759922221106,0.008642919262475814,54.0,0.12355400205967976
0.6183614136095213,0.0,0.1701445746600538,0.08839066495986173,0.008242469038341721,55.0,0.11486087773222144
0.6264914753172046,0.0,0.1743873265781272,0.08447161193519655,0.0078874425776825,56.0,0.10676214359178916
0.634140825538284,0.0,0.17844196395101664,0.08062531810958336,0.007571662473788551,57.0,0.09922022992732742
0.6413346474597604,0.0,0.18231197922027664,0.07686408984149821,0.007289939189445519,58.0,0.09219934428901917
0.6480971848249812,0.0,0.18600145553266856,0.07319794790355742,0.007037891334505382,59.0,0.08566552040428749
0.654451723557295,0.0,0.1895149570320393,0.06963488997362842,0.006811802100610671,60.0,0.07958662733642663
0.6604205842496973,0.0,0.19285743175077347,0.06618113033445307,0.006608503967384125,61.0,0.07393234969769218
0.6660251234509831,0.0,0.1960341260068272,0.06284131781486366,0.006425285632523415,62.0,0.06867414709480274
0.6712857420473698,0.0,0.19905050926194068,0.059618733189541036,0.006259816503528152,63.0,0.06378519899762053
0.6762218993348562,0.0,0.20191220845503866,0.056515467355181474,0.0061100851380158526,64.0,0.05924033971690795
0.6808521316177398,0.0,0.20462495088808738,0.05353258164241362,0.005974348818287619,65.0,0.05501598703347176
0.6851940743647752,0.0,0.20719451480692325,0.05067025162220586,0.005851092056867489,66.0,0.05109006714922837
0.6892644871156325,0.0,0.2096266868847891,0.047927895735665825,0.00573899229958686,67.0,0.04744193796432579
0.6930792804636322,0.0,0.21192722588010107,0.04530429002652858,0.005636891455841331,68.0,0.04405231217389694
0.6966535445516493,0.0,0.21410183180137443,0.042797670193237006,0.00554377216755267,69.0,0.04090318128618678
0.7000015786108262,0.0,0.2161561199706498,0.04040582210744803,0.005458737948310649,70.0,0.03797774136276546
0.7031369211496348,0.0,0.21809559943180729,0.03812616187178152,0.005380996496572628,71.0,0.03526032105020394
0.7060723804665143,0.0,0.2199256552016528,0.0359558064143516,0.005309845622557938,72.0,0.03273631229492362
0.7088200652148853,0.0,0.2216515339095417,0.033891635542998094,0.0052446613358562285,73.0,0.030392103996718947
0.7113914147964739,0.0,0.2232783324156056,0.03193034630950402,0.005184887726076136,74.0,0.028215018752340525
0.7137972293989479,0.0,0.22481098903846183,0.0300685004643463,0.005130028336918629,75.0,0.026193252761325773
0.7160476995279746,0.0,0.22625427706075044,0.028302565716264366,0.005079638788580502,76.0,0.02431581890643032
0.7181524349128825,0.0,0.2276128002151311,0.026628951448489157,0.0050333204472455505,77.0,0.022572492976252
0.7201204926898721,0.0,0.2288909898846586,0.025044039485024185,0.004990714975829548,78.0,0.020953762964615857
0.7219604047878577,0.0,0.2300931037799398,0.023544210445953145,0.004951499628844239,79.0,0.01945078135740544
0.723680204459992,0.0,0.23122322588134553,0.02212586618031809,0.004915383177592267,80.0,0.018055320300752367
0.7252874519192348,0.0,0.23228526745800077,0.02078544871855538,0.004882102370965133,81.0,0.01675972953324413
0.7267892590493068,0.0,0.23328296899649145,0.01951945614363951,0.004851418852731013,82.0,0.015556896957831481
0.7281923131733656,0.0,0.23421990289138617,0.018324455740782373,0.004823116469034307,83.0,0.014440211725431789
0.7295028998720142,0.0,0.23509947676694373,0.017197094749568032,0.004796998910413329,84.0,0.013403529701060984
0.7307269248500393,0.0,0.235924937314923,0.0161341090095617,0.004772887641398948,85.0,0.012441141184077277
0.7318699348577848,0.0,0.23669937454738196,0.015132329760505266,0.004750620078023055,86.0,0.011547740756305082
0.7329371376784573,0.0,0.23742572637588624,0.014188688830992655,0.00473004797961329,87.0,0.010718399135050792
0.733933421197099,0.0,0.23810678343977387,0.013300222424803007,0.004711036026298251,88.0,0.009948536912026091
0.7348633715705722,0.0,0.23874519411616443,0.012464073691664418,0.004693460557872684,89.0,0.00923390006372654
0.7357312905207879,0.0,0.2393434696533643,0.011677494248939161,0.0046772084532185195,90.0,0.008570537123690429
0.7365412117756931,0.0,0.2399039893773134,0.010937844802388512,0.004662176132462189,91.0,0.007954777912143145
0.7372969166842743,0.0,0.24042900592782804,0.010242594997626333,0.004648268666566802,92.0,0.007383213723704797
0.7380019490331275,0.0,0.2409206504877141,0.009589322618951698,0.004635398981187879,93.0,0.006852678879019048
0.7386596290930464,0.0,0.24138093797342375,0.00897571223881899,0.004623487143427549,94.0,0.006360233551283577
0.7392730669246506,0.0,0.2418117721608871,0.008399553409126046,0.004612459721657466,95.0,0.0059031477836791885
0.7398451749723628,0.0,0.24221495072452512,0.007858738474654573,0.004602249209888761,96.0,0.005478886618569105
0.7403786799760916,0.0,0.24259217017130855,0.007351260079268893,0.0045927935092844934,97.0,0.005085096264046686
0.7408761342298243,0.0,0.24294503065511344,0.006875208426765199,0.004584035460366143,98.0,0.0047195912279312
0.7413399262160122,0.0,0.24327504065959815,0.00642876835046835,0.004575922420285918,99.0,0.00438034235363569
0.7417722906441764,0.0,0.24358362154042065,0.006010216238709294,0.004568405880241718,100.0,0.004065465696452303
0.7421753179215829,0.0,0.2438721119198787,0.005617916857103674,0.004561441118719121,101.0,0.0037732121827160105
0.7425509630831757,0.0,0.2441417719290197,0.005250320103017808,0.004554986886769161,102.0,0.0035019579980180714
0.7429010542072172,0.0,0.24439378729396458,0.004905957722685649,0.004549005121984541,103.0,0.0032501956541485626
0.7432273003422906,0.0,0.2446292732646535,0.004583440017068704,0.0045434606882302254,104.0,0.0030165256877575436
0.7435312989704835,0.0,0.24484927838547282,0.004281452558675312,0.0045383211385262145,105.0,0.0027996489468425996
0.7438145430307043,0.0,0.24505478810828923,0.003998752938125795,0.0045335564987777485,106.0,0.00259835942410345
0.7440784275251935,0.0,0.24524672824931926,0.003734167556220602,0.004529139070307759,107.0,0.002411537598959425
0.7443242557314006,0.0,0.24542596829201785,0.003486588474598226,0.004525043249373148,108.0,0.0022381442526106226
0.7445532450404889,0.0,0.24559332453879856,0.003254970335721299,0.004521245362045123,109.0,0.0020772147229465056
0.7447665324428357,0.0,0.2457495631149132,0.003038327360868827,0.004517723513008088,110.0,0.0019278535683746778
0.7449651796800054,0.0,0.2458954028282349,0.0028357304330097594,0.004514457446984782,111.0,0.0017892296117656074
0.7451501780817965,0.0,0.24603151788901936,0.0026463042698602252,0.004511428421630332,112.0,0.001660571337694109
0.7453224531060986,0.0,0.24615854049397268,0.002469224691059047,0.00450861909085695,113.0,0.001541162618013204
0.7454828685984615,0.0,0.24627706327914353,0.0023037159822110946,0.004506013397656316,114.0,0.001430338742528066
0.745632230787451,0.0,0.24638764164628965,0.0021490483575254617,0.004503596475579935,115.0,0.001327482733154382
0.7457712920310783,0.0,0.24649079596745085,0.002004535521897208,0.004501354558120525,116.0,0.00123202192145363
0.7459007543288122,0.0,0.2465870136725019,0.001869532332531096,0.004499274895311084,117.0,0.0011434247708440824
0.7460212726129472,0.0,0.2466767512244634,0.0017434325595687208,0.004497345676923783,118.0,0.001061197926097259
0.7461334578323738,0.0,0.24676043598732272,0.0016256667446435415,0.004495555961709298,119.0,9.84883473950986E-4
0.7462378798411176,0.0,0.2468384679910656,0.0015157001558396628,0.004493895612169457,120.0,9.140563998080346E-4
0.7463350701033435,0.0,0.2469112215985459,0.0014130308371593223,0.004492355234402817,121.0,8.483222265488031E-4
0.7464255242258918,0.0,0.24697904707872953,0.0013171877503013417,0.004490926122604731,122.0,7.873148224728974E-4
0.7465097043288028,0.0,0.24704227209074403,0.0012277290063099132,0.004489600207841122,123.0,7.306943663025012E-4
0.7465880412637073,0.0,0.2471012030830469,0.001144240184462405,0.004488370010749065,124.0,6.781454580346946E-4
0.7466609366894071,0.0,0.24715612661190112,0.001066332735619679,0.004487228597847776,125.0,6.293753652246293E-4
0.7467287650134409,0.0,0.24720731058321085,9.93642467156695E-4,0.00448616954117117,126.0,5.841123950207029E-4
0.7467918752079279,0.0,0.24725500542163437,9.258281065196013E-4,0.004485186880957984,127.0,5.421043829603651E-4
0.7468505925075071,0.0,0.2472994451707473,8.625699404133446E-4,0.004484275091158022,128.0,5.031172901744436E-4
0.7469052199967307,0.0,0.24734084852788715,8.035685266068317E-4,0.004483429047533425,129.0,4.669339012422022E-4
0.7469560400938446,0.0,0.24737941981716427,7.485434753471684E-4,0.004482643998152385,130.0,4.333526154918164E-4
0.7470033159374782,0.0,0.2474153499039809,6.972322973971426E-4,0.004481915536089541,131.0,4.021863250544629E-4
0.7470472926823762,0.0,0.24744881705425595,6.49389315748024E-4,0.004481239574162542,132.0,3.732613734574536E-4
0.7470881987099444,0.0,0.2474799877414119,6.047846381103683E-4,0.0044806123215482005,133.0,3.4641658898532644E-4
0.7471262467590283,0.0,0.2475090174040412,5.632031873465627E-4,0.004480030262134327,134.0,3.2150238744988005E-4
0.7471616349820202,0.0,0.24753605115703387,5.244437870783811E-4,0.004479490134474906,135.0,2.983799393929903E-4
0.747194547931079,0.0,0.2475612244588136,4.883182997790881E-4,0.004478988913226842,136.0,2.769203971017298E-4
0.7472251574789542,0.0,0.24758466373720298,4.546508147411465E-4,0.004478523791956167,137.0,2.5700417714571685E-4
0.7472536236786296,0.0,0.24760648697631055,4.2327688339602163E-4,0.004478092167210425,138.0,2.385202944535343E-4
0.7472800955657436,0.0,0.24762680426671355,3.940427995508105E-4,0.004477691623762057,139.0,2.2136574423012157E-4
0.7473047119074948,0.0,0.247645718321092,3.668049221964713E-4,0.004477319920935035,140.0,2.0544492828180724E-4
0.7473276019015139,0.0,0.2476633249573574,3.414290386334506E-4,0.004476974979933766,141.0,1.9066912256153546E-4
0.7473488858279618,0.0,0.2476797135512118,3.177897657517745E-4,0.004476654872099584,142.0,1.7695598297518916E-4
0.7473686756579108,0.0,0.24769496745996789,2.957699873935847E-4,0.004476357808025833,143.0,1.6422908670196514E-4
0.7473870756208747,0.0,0.24770916441936278,2.7526032581613524E-4,0.0044760821274678715,144.0,1.5241750647866176E-4
0.7474041827341664,0.0,0.24772237691500196,2.5615864536199836E-4,0.0044758262899891234,145.0,1.4145541548058062E-4
0.7474200872966001,0.0,0.24773467252997936,2.3836958653029004E-4,0.004475588866288823,146.0,1.3128172060151088E-4
0.7474348733488854,0.0,0.2477461142701328,2.2180412872783526E-4,0.0044753685301611714,147.0,1.2183972209289145E-4
0.7474486191029182,0.0,0.24775676086831172,2.063791800621069E-4,0.00447516405103943,148.0,1.1307679766859644E-4
0.7474613973420273,0.0,0.2477666670689547,1.9201719261830634E-4,0.004474974287081954,149.0,1.0494410931766269E-4
