Dead_STD,Dead,Hospitalised,Infected_STD,Hospitalised_STD,Time,Infected,Time_STD
0.0,0.0,0.0,4.607859233063394E-19,0.0,0.0,3.000000000000009E-4,0.0
0.0,0.0,8.416666666666661E-5,5.8783973628494616E-5,3.926185242134604E-5,1.0,4.4666666666666677E-4,0.0
3.752545432399483E-5,6.916666666666668E-5,1.399999999999999E-4,1.3929136130188882E-4,4.716990566028304E-5,2.0,6.650000000000001E-4,0.0
4.1624979145807247E-5,1.0833333333333326E-4,2.15E-4,2.522895162308572E-4,6.246665777303388E-5,3.0,9.699999999999998E-4,0.0
5.175899009404606E-5,1.608333333333332E-4,3.108333333333336E-4,4.6646647491778247E-4,7.659303529404979E-5,4.0,0.0014283333333333335,0.0
6.227041164683806E-5,2.3749999999999995E-4,4.3416666666666685E-4,7.889575356478671E-4,1.1645740160629076E-4,5.0,0.002145833333333334,0.0
8.971792215357839E-5,3.2833333333333347E-4,6.283333333333335E-4,0.0013695434661067005,1.9085152751695638E-4,6.0,0.0033416666666666677,0.0
1.4080867634252278E-4,4.550000000000003E-4,9.525000000000003E-4,0.002239976283356589,3.0767694773360356E-4,7.0,0.005144999999999997,0.0
2.182852205258065E-4,6.875000000000003E-4,0.001456666666666667,0.0037206163383907242,5.168306191479845E-4,8.0,0.007957500000000001,0.0
3.430854687813065E-4,0.001048333333333333,0.0021425000000000003,0.0058818751734081845,8.596186775735704E-4,9.0,0.01221333333333333,0.0
5.822794050587358E-4,0.0015216666666666666,0.003290833333333334,0.009196224985995913,0.0014225270330374125,10.0,0.018939166666666674,0.0
9.643340210563279E-4,0.0022874999999999996,0.004979999999999998,0.014008460681306937,0.0022720365313964467,11.0,0.028985833333333325,0.0
0.0015470468619455443,0.003459166666666668,0.007596666666666663,0.02047932371506415,0.003563302151407066,12.0,0.04353583333333332,0.0
0.002405645992013141,0.005221666666666669,0.01143833333333333,0.028963259697872213,0.005391993228132082,13.0,0.06432083333333333,0.0
0.003725109524862621,0.007941666666666661,0.017094999999999996,0.03925756906627124,0.00789837496472112,14.0,0.09260083333333337,0.0
0.005518856312679285,0.011930000000000001,0.025495833333333325,0.050855860034281074,0.011355638092729773,15.0,0.1286508333333333,0.0
0.00801752156737563,0.017815,0.03662416666666669,0.06336867265011553,0.015537956209222697,16.0,0.17306749999999999,0.0
0.011065302093330603,0.025704999999999995,0.05137249999999997,0.07578238992155249,0.02054508960240459,17.0,0.22420333333333337,0.0
0.014840821605878159,0.03641749999999999,0.06974166666666667,0.0876437385564977,0.025984486223621112,18.0,0.2807558333333333,0.0
0.01905504952306314,0.050020833333333334,0.09179916666666668,0.09856383688235873,0.031767264660229326,19.0,0.34030833333333327,0.0
0.023508414713170025,0.06649916666666669,0.1168825,0.10790460051511425,0.03755727607185458,20.0,0.3994991666666667,0.0
0.02810903744238674,0.08558249999999998,0.144,0.11576582951441124,0.04314345547125309,21.0,0.45623083333333336,0.0
0.032564456424485605,0.10647333333333336,0.17231499999999994,0.12199988843061836,0.048369867363369935,22.0,0.508765,0.0
0.03683292103841646,0.12875666666666666,0.20066083333333334,0.126541582403111,0.05297402677092226,23.0,0.5559049999999999,0.0
0.04067128730366792,0.1511175,0.22845,0.12948851657311375,0.057064039318412564,24.0,0.5982616666666669,0.0
0.04411455503541004,0.17322166666666666,0.2545125,0.13133504975546637,0.06034538803231639,25.0,0.6353374999999997,0.0
0.046975214201806,0.19454833333333335,0.2791866666666668,0.13210487641348528,0.06306992347563316,26.0,0.6674866666666665,0.0
0.04944191885540211,0.2148675,0.3017558333333332,0.13214560056932045,0.06513618771333173,27.0,0.6953841666666666,0.0
0.05138952794722761,0.23358166666666655,0.32243750000000004,0.13168687038820115,0.06663394719863767,28.0,0.7193816666666667,0.0
0.0528340423700451,0.2510358333333334,0.3408400000000001,0.13106435072343492,0.06767116551136582,29.0,0.740106666666667,0.0
0.05391001197984162,0.26686,0.3573150000000002,0.13038950487585585,0.0683101479924469,30.0,0.7581125,0.0
0.05464081132566013,0.2811391666666666,0.3723083333333333,0.1298752847760486,0.0687257392294829,31.0,0.7734391666666667,0.0
0.05511308956742189,0.2940100000000001,0.3855883333333335,0.12955853495232592,0.06899846229667408,32.0,0.786400833333333,0.0
0.055441586751220025,0.30555083333333327,0.3973525000000001,0.1293187132784465,0.06922320990899053,33.0,0.7970658333333334,0.0
0.05571998068217739,0.31584666666666666,0.4077425000000001,0.12905071860405204,0.06934107568825398,34.0,0.8057333333333329,0.0
0.055873059957309075,0.3249458333333334,0.4166808333333335,0.12862758325610243,0.06952291717359384,35.0,0.8123383333333329,0.0
0.056044644406639484,0.3327999999999999,0.4241925000000001,0.12800254797200872,0.06957713021128065,36.0,0.8171208333333332,0.0
0.05612651007000959,0.33952166666666667,0.43050499999999997,0.1274009535704491,0.06956873095783286,37.0,0.8206858333333334,0.0
0.056165167201485594,0.3452675000000003,0.4356583333333333,0.12686103684453645,0.06952836219346428,38.0,0.8234624999999999,0.0
0.05615751372009113,0.34993333333333343,0.44005333333333346,0.12636886598752173,0.06948537164196665,39.0,0.8255816666666668,0.0
0.05613765111066032,0.35395333333333323,0.4436508333333335,0.12599815424133096,0.0693674914843141,40.0,0.8274533333333332,0.0
0.056077287787085026,0.35728666666666686,0.446771666666667,0.12575822093116154,0.06927905924091028,41.0,0.8289674999999997,0.0
0.056022572434887556,0.36015333333333344,0.44965083333333344,0.12562247341572025,0.06920541253996242,42.0,0.830155,0.0
