Dead_STD,Dead,Hospitalised,Infected_STD,Hospitalised_STD,Time,Infected,Time_STD
0.0,0.0,0.0,3.7947076036992655E-19,0.0,0.0,3.0000000000000073E-4,0.0
0.0,0.0,6.25E-6,5.5433894565208655E-5,1.2103072956898175E-5,1.0,4.2500000000000046E-4,0.0
0.0,0.0,1.5625000000000004E-5,1.4031118534400203E-4,1.9536457639074033E-5,2.0,6.510416666666668E-4,0.0
0.0,0.0,3.333333333333332E-5,2.803380276063564E-4,2.946278254943951E-5,3.0,9.791666666666662E-4,0.0
7.141306875417766E-6,2.0833333333333334E-6,5.729166666666669E-5,5.231736482590068E-4,4.0661708842253804E-5,4.0,0.0014739583333333338,0.0
1.299998330661322E-5,7.2916666666666674E-6,1.0104166666666669E-4,9.353580855821415E-4,5.613172364452703E-5,5.0,0.0022645833333333333,0.0
1.71084038600592E-5,1.3541666666666671E-5,1.5937499999999993E-4,0.0015526523006348413,8.526250061085856E-5,6.0,0.003425000000000001,0.0
2.2383717653066987E-5,1.9791666666666672E-5,2.6562499999999986E-4,0.0025052540276498027,1.3106696066165314E-4,7.0,0.0051541666666666645,0.0
3.155665512437731E-5,3.645833333333332E-5,4.0312500000000005E-4,0.00395608708195358,2.0772241155064778E-4,8.0,0.007850000000000001,0.0
4.455789285830536E-5,6.979166666666669E-5,6.40625E-4,0.005838961361476539,3.4275067810837355E-4,9.0,0.011786458333333331,0.0
7.427309779156618E-5,1.2083333333333327E-4,9.58333333333334E-4,0.008453794435265897,4.985221214304893E-4,10.0,0.01756770833333333,0.0
1.1562030771259673E-4,1.9166666666666662E-4,0.0014968750000000008,0.011577143692482568,7.670103325643122E-4,11.0,0.025604166666666674,0.0
1.6880062897913035E-4,3.093750000000001E-4,0.0022333333333333337,0.01538799394988344,0.0010712304711042449,12.0,0.03644479166666665,0.0
2.621504782827772E-4,4.895833333333335E-4,0.0031958333333333335,0.019685240604203937,0.0014830450913763727,13.0,0.05004895833333333,0.0
3.7544967252245957E-4,7.395833333333338E-4,0.00450625,0.02432407159552806,0.001940465640263096,14.0,0.06705625,0.0
5.055035649396219E-4,0.0010875000000000008,0.006264583333333333,0.028981116894410453,0.002527329568588927,15.0,0.08661979166666667,0.0
6.841202833317927E-4,0.0015510416666666658,0.008431249999999996,0.03328048016845694,0.00320951801044565,16.0,0.10865416666666672,0.0
8.968609355749736E-4,0.0021718749999999998,0.011042708333333333,0.03708749139478024,0.0038879135953060954,17.0,0.13214270833333336,0.0
0.0011267559598491395,0.0029458333333333333,0.01404270833333334,0.04007406418944456,0.004561042831184477,18.0,0.15565416666666662,0.0
0.0013938729042409438,0.0038843749999999994,0.01751354166666667,0.04213267934750372,0.005289571204815753,19.0,0.1790739583333334,0.0
0.0016749948175707558,0.0050166666666666675,0.02130625,0.04330821387322374,0.005971419832645191,20.0,0.20238333333333347,0.0
0.0019826246518145183,0.00629479166666667,0.025287499999999994,0.04367139474989369,0.0065658374450001935,21.0,0.22420625000000002,0.0
0.002298047933694063,0.007791666666666665,0.02947708333333333,0.0432521814959178,0.0070708007236284,22.0,0.24466979166666672,0.0
0.0025772138015175694,0.00935104166666667,0.033655208333333346,0.042239718595652724,0.007498784171560702,23.0,0.2635104166666666,0.0
0.0028221489096636933,0.011055208333333325,0.0380625,0.04085986781357786,0.00786625920334225,24.0,0.2805791666666666,0.0
0.0030898343890327367,0.012888541666666663,0.04252083333333334,0.039299981774004254,0.008159439563662173,25.0,0.2960989583333333,0.0
0.0032939486008410394,0.014755208333333337,0.04690833333333333,0.03767714893782878,0.008382144547919836,26.0,0.30970000000000003,0.0
0.003479866719428007,0.016744791666666668,0.05109062500000001,0.03598743076880933,0.0085213368172103,27.0,0.32181562500000005,0.0
0.003639607742655697,0.01869895833333333,0.05519895833333332,0.03409271741994747,0.008594891575061664,28.0,0.33267916666666675,0.0
0.003796259666645213,0.020727083333333337,0.059234375000000006,0.032170977943351324,0.008622707509719732,29.0,0.34204791666666656,0.0
0.0039583489240372785,0.022771874999999997,0.06309166666666668,0.030177384703218436,0.008543566861810245,30.0,0.35018125000000005,0.0
0.004054357090209316,0.024797916666666656,0.06668645833333335,0.028047115926696554,0.008442392469800802,31.0,0.3575083333333334,0.0
0.004159082550867505,0.02674791666666666,0.07017708333333335,0.025843162229435602,0.00833254625189267,32.0,0.3639031249999998,0.0
0.004189128906856876,0.028697916666666674,0.07341354166666668,0.02340156030914058,0.008164961407184727,33.0,0.36970937499999995,0.0
0.0042179991294233315,0.03056979166666667,0.07652291666666665,0.02106524699775412,0.007940371787470903,34.0,0.37464583333333334,0.0
0.00417976275243783,0.03244999999999999,0.07938125,0.018567082409681367,0.0077050217407896825,35.0,0.3792572916666666,0.0
0.004145603008677455,0.034216666666666666,0.08218854166666666,0.016157455351756674,0.0073780003423454315,36.0,0.3833406250000002,0.0
0.004095363735160029,0.035877083333333344,0.08479687500000005,0.014099830966714832,0.00703676895672015,37.0,0.3868229166666668,0.0
0.00401640826775166,0.03748958333333334,0.08713229166666668,0.012202876240084383,0.006692180973872866,38.0,0.3898802083333333,0.0
0.003890063093905543,0.03902395833333333,0.0893625,0.010555550482854684,0.006317037354448682,39.0,0.3924218750000001,0.0
0.003770944836058626,0.04041041666666667,0.09155000000000002,0.009235479861404024,0.005972266634201794,40.0,0.39469895833333335,0.0
0.003645712944440894,0.04181041666666665,0.09349166666666665,0.008010492725581695,0.005647333748967047,41.0,0.39672291666666665,0.0
0.00348568279362314,0.043171875000000005,0.09533541666666671,0.0068717913716742,0.0053222556463336625,42.0,0.3984697916666667,0.0
0.003364938061795822,0.04437916666666667,0.096990625,0.0059984141422731235,0.0049534293577625345,43.0,0.3999916666666667,0.0
0.003217850762670011,0.045480208333333334,0.09856250000000005,0.005232724138507804,0.004616564661177545,44.0,0.4012791666666668,0.0
0.003070965084733023,0.04658854166666665,0.10005625000000001,0.004693949700543524,0.004275863780303149,45.0,0.4023427083333333,0.0
0.002945228041818828,0.04761145833333335,0.1013958333333334,0.004117329483109486,0.00406799574848871,46.0,0.40336979166666653,0.0
0.002795544521766213,0.04858437499999998,0.10265104166666668,0.0036204946484653137,0.003800870204580258,47.0,0.40429270833333325,0.0
0.002637393805046813,0.04947395833333334,0.10384895833333335,0.003251628823606779,0.003560262417116558,48.0,0.4050843749999998,0.0
0.002491239805879657,0.05030104166666668,0.10494374999999999,0.0029699996912849395,0.0033395734235140955,49.0,0.40577395833333346,0.0
0.002374046717950264,0.051090624999999994,0.10594166666666666,0.002754711084618896,0.003120435555424204,50.0,0.4063791666666667,0.0
0.002280274477493517,0.051818750000000025,0.10688437499999996,0.0025330792751410893,0.00293967409018592,51.0,0.4069197916666664,0.0
0.0021748861894512936,0.0524989583333333,0.10773645833333328,0.002375778152857969,0.002747481041332704,52.0,0.40738541666666656,0.0
0.002036003785588464,0.053147916666666656,0.10855833333333333,0.0022109206909451335,0.0025889455167864943,53.0,0.40778854166666684,0.0
