Recovered,Vaccinated,Dead,Hospitalised,Susceptible,Time,Infected
0.5303666677067781,0.0,0.13297497744800238,0.108638058005421,0.03642173476119434,51.0,0.19159856207860426
0.542376132510139,0.0,0.13818960423226262,0.10551562058678506,0.0343282291585984,52.0,0.1795904135122149
0.5537803738740992,0.0,0.14325435402042827,0.1022644838691584,0.03247872289767797,53.0,0.16822206533863632
0.5645998358424109,0.0,0.1481630492461479,0.09891747068405064,0.030839631544055376,54.0,0.15748001268333528
0.5748557351771064,0.0,0.15291108783898233,0.09550406169001424,0.029382643874043206,55.0,0.14734647141985394
0.5845697565015011,0.0,0.15749528280010303,0.09205054570100007,0.02808381520529527,56.0,0.13780059979210063
0.5937638023212252,0.0,0.16191370899375102,0.08858019783232665,0.02692282523137321,57.0,0.12881946562132407
0.6024597888593712,0.0,0.1661655584897027,0.0851134744679584,0.025882370043576672,58.0,0.12037880813939117
0.6106794801636652,0.0,0.17025100526416473,0.0816682166682616,0.02494766338627614,59.0,0.1124536345176325
0.6184443542111011,0.0,0.17417107966424125,0.07825985572124705,0.024106026760123373,60.0,0.10501868364328752
0.6257754957856826,0.0,0.17792755273886113,0.07490161618819177,0.023346551800657967,61.0,0.09804878348660696
0.6326935117726745,0.0,0.18152283031589433,0.07160471308878089,0.022659821499859498,62.0,0.09151912332279118
0.6392184652291374,0.0,0.18495985654415584,0.06837854088061394,0.022037679400364073,63.0,0.08540545794572917
0.645369825182191,0.0,0.1882420265064253,0.06523085267009643,0.021473037969989294,64.0,0.07968425767129829
0.6511664295958468,0.0,0.19137310743458993,0.062167928692883574,0.020959719042813435,65.0,0.07433281523386659
0.6566264593529169,0.0,0.19435716801184835,0.05919473355976773,0.020492320565924472,66.0,0.06932931850954296
0.6617674214356892,0.0,0.19719851522271722,0.056315062108428814,0.020066104980070082,67.0,0.06465289625309498
0.66660613977015,0.0,0.19990163820392182,0.05353167395699107,0.01967690543902603,68.0,0.06028364262991124
0.6711587524336262,0.0,0.2024711585538574,0.05084641704114087,0.019321046778361387,69.0,0.0562026251930144
0.6754407141229924,0.0,0.20491178657183215,0.048260340548005765,0.018995278713235107,70.0,0.05239188004393482
0.6794668029466701,0.0,0.20722828291813641,0.04577379774925747,0.01869671920411163,71.0,0.048834397181824696
0.6832511307439133,0.0,0.20942542521010077,0.043386539292632115,0.018422806300628442,72.0,0.04551409845272559
0.6868071562537276,0.0,0.21150797909614713,0.04109779754289207,0.01817125707470575,73.0,0.04241581003252767
0.6901477005567445,0.0,0.21348067337820595,0.038906362576210496,0.01794003249826587,74.0,0.03952523099057352
0.6932849642994159,0.0,0.21534817878186405,0.036810650430787246,0.017727307319724165,75.0,0.03682889916820901
0.6962305462833756,0.0,0.21711509000254184,0.03480876420492979,0.01753144415558357,76.0,0.03431415535356941
0.6989954630657156,0.0,0.21878591068437847,0.03289854857477589,0.017350971146085435,77.0,0.03196910652904484
0.7015901692698684,0.0,0.22036504101596774,0.03107763827957152,0.01718456263259996,78.0,0.029782588801992617
0.704024578353131,0.0,0.2218567676533872,0.029343501094716177,0.017031022403811318,79.0,0.0277441304949546
0.7063080836167178,0.0,0.22326525570593356,0.02769347578301163,0.016889269131401163,80.0,0.02584391576293609
