Recovered,Recovered_STD,Vaccinated,Dead,Hospitalised,Infected_STD,Time,Dead_STD,Vaccinated_STD,Susceptible,Hospitalised_STD,Infected,Susceptible_STD
0.0,0.0,0.0,0.0,0.0,8.131516293641283E-20,0.0,0.0,0.0,0.9996999999999959,0.0,3.0000000000000014E-4,2.0539125955565396E-15
1.9600000000000002E-5,2.1770622407271728E-5,0.0,0.0,2.960000000000001E-5,7.01643784266633E-5,1.0,0.0,0.0,0.9995979999999978,2.647564918939663E-5,3.527999999999999E-4,5.974110812498043E-5
4.4399999999999975E-5,3.430976537372419E-5,0.0,2.4400000000000004E-5,3.4800000000000006E-5,1.718884522008386E-4,2.0,2.451856439516801E-5,0.0,0.9994551999999993,2.9448938860339275E-5,4.412E-4,1.6558454034118727E-4
7.199999999999991E-5,4.0792156108742264E-5,0.0,4.4799999999999984E-5,4.799999999999996E-5,3.669805989422329E-4,3.0,3.0630703550522606E-5,0.0,0.9991916000000002,3.7735924528226515E-5,6.436000000000009E-4,3.79805687161214E-4
1.1319999999999985E-4,5.6093136835088893E-5,0.0,7.159999999999987E-5,6.079999999999995E-5,6.688240725332787E-4,4.0,3.831918579510787E-5,0.0,0.9987955999999996,4.578034512757629E-5,9.588000000000005E-4,7.1797295213678E-4
1.7360000000000007E-4,8.273910804450328E-5,0.0,9.91999999999999E-5,1.023999999999999E-4,0.0011905322507181385,5.0,4.8783603802917215E-5,0.0,0.9981320000000005,7.347489367123987E-5,0.001492800000000001,0.0013110469099158896
2.752000000000003E-4,1.603316562628853E-4,0.0,1.4439999999999993E-4,1.5720000000000008E-4,0.001992754515739458,6.0,6.838976531616401E-5,0.0,0.9970808000000001,1.3860750340439722E-4,0.0023423999999999993,0.002283442103492007
4.264000000000004E-4,2.832062146210777E-4,0.0,2.1800000000000034E-4,2.4200000000000038E-4,0.0031037939944525954,7.0,1.225112239756016E-4,0.0,0.9954579999999995,2.0839625716408637E-4,0.0036555999999999967,0.0036505737905156766
6.512000000000004E-4,4.629304915427375E-4,0.0,3.2800000000000044E-4,3.9880000000000037E-4,0.004729883702587199,8.0,2.1091230405075956E-4,0.0,0.9929227999999993,3.4769187508482276E-4,0.005699199999999994,0.005680343303005553
0.0010200000000000007,7.644213497803421E-4,0.0,5.152000000000007E-4,6.152000000000003E-4,0.006878017182298977,9.0,3.6252205450151604E-4,0.0,0.9892180000000002,5.575502129853424E-4,0.008631600000000001,0.008480351938451616
0.0015771999999999995,0.0011906636972714003,0.0,7.936000000000003E-4,9.511999999999996E-4,0.009577638416645301,10.0,6.265538763745709E-4,0.0,0.9839568000000003,7.884444431917815E-4,0.012721200000000005,0.012083489290763659
0.0023755999999999985,0.0017701359156855711,0.0,0.001231199999999999,0.0013688,0.012859220038555998,11.0,9.754673956622029E-4,0.0,0.9767244000000002,0.0010673034432625052,0.018299999999999993,0.016543817006966673
0.0035591999999999963,0.0025807913205061726,0.0,0.0018651999999999996,0.0019971999999999998,0.01670848694526228,12.0,0.0014452983221466783,0.0,0.9670023999999996,0.0014690432396631495,0.02557600000000003,0.022048943252682206
0.005191199999999996,0.0036624528174435274,0.0,0.002790799999999996,0.002823999999999999,0.020849985174095448,13.0,0.0021021486246219595,0.0,0.9545404,0.001919827075546129,0.034653599999999986,0.02830909715904059
0.00744159999999999,0.005053973422961381,0.0,0.0040807999999999955,0.003898799999999999,0.025103856660680653,14.0,0.0029368261507961273,0.0,0.9392335999999998,0.0024494590504844137,0.04534519999999995,0.035207330454892494
0.0103884,0.006660124350190469,0.0,0.005847199999999993,0.005185599999999996,0.02946004878543144,15.0,0.003985627057314821,0.0,0.9207456000000005,0.0030476069562855377,0.05783319999999998,0.04267099881840125
0.014143999999999995,0.008535921508542588,0.0,0.008137199999999997,0.006779999999999996,0.03351986188277033,16.0,0.005261388033589615,0.0,0.8993299999999994,0.00365095603917659,0.0716087999999999,0.05033125912392814
0.01888320000000001,0.010698917208764631,0.0,0.011089600000000007,0.008591199999999998,0.03721409717889175,17.0,0.006688390909628418,0.0,0.8750267999999997,0.00434399132595819,0.08640920000000003,0.05813635446465489
0.02460960000000002,0.013073022487550467,0.0,0.014731199999999998,0.010596800000000002,0.04020014668082693,18.0,0.008379462789463294,0.0,0.8484267999999997,0.00497810982602835,0.10163559999999991,0.0655776084531908
0.0313732,0.01567305746942823,0.0,0.01917120000000001,0.01271120000000001,0.042411982787886736,19.0,0.010286842695404648,0.0,0.8197723999999998,0.005463856572056044,0.11697199999999996,0.07246618825052137
0.039271600000000004,0.018426514818597684,0.0,0.024379599999999998,0.015035199999999999,0.043908058298676785,20.0,0.012278358439139983,0.0,0.7893612000000004,0.005948002205783048,0.13195240000000003,0.07880272123245488
0.0480464,0.021230134285020436,0.0,0.03040239999999999,0.017373599999999993,0.04465963961386163,21.0,0.014332390538915689,0.0,0.7579508,0.00637463769637146,0.14622679999999996,0.0843584429967742
0.05785879999999999,0.024058396156851358,0.0,0.03713160000000001,0.019720399999999996,0.044708096537428195,22.0,0.016468271322758802,0.0,0.7258451999999997,0.006647049417598755,0.15944400000000006,0.08902924215806847
0.06870239999999993,0.026885304881291566,0.0,0.044635999999999995,0.022088000000000007,0.04420053479495469,23.0,0.01858291731671861,0.0,0.6937479999999998,0.006905065097448392,0.17082559999999994,0.0930004322785652
0.08043840000000002,0.029648886174020103,0.0,0.052903199999999984,0.02423640000000002,0.0432380541749973,24.0,0.020680740737217318,0.0,0.6618312000000003,0.007000761298601744,0.18059079999999994,0.09613349799440359
0.09275960000000001,0.03230236248264202,0.0,0.061632799999999995,0.026322399999999996,0.041993696946565684,25.0,0.022677653120197424,0.0,0.6306799999999998,0.0070335079839295,0.18860519999999997,0.09854060564051756
0.10575159999999995,0.0347710276575197,0.0,0.07089279999999998,0.028314800000000005,0.04052267574630284,26.0,0.024544426394601287,0.0,0.6007420000000003,0.0070202019372664765,0.19429880000000005,0.10029524041050009
0.1191284,0.03704139290523509,0.0,0.080662,0.02987719999999999,0.03902193770893497,27.0,0.02629084800838496,0.0,0.57205,0.006919312107428018,0.19828240000000005,0.10146445143497307
0.1327899999999999,0.03913502555256608,0.0,0.09069639999999995,0.031190400000000014,0.037670446387586126,28.0,0.027910564787549528,0.0,0.5447559999999999,0.006742264972544465,0.2005672,0.1022143748990327
0.14665919999999996,0.041013828690333216,0.0,0.10085559999999996,0.032295600000000015,0.03646031574191314,29.0,0.02932142863436227,0.0,0.5193176,0.006595137994007403,0.20087199999999983,0.10265067346374301
0.1606204,0.0426874324123623,0.0,0.11116239999999995,0.033093999999999985,0.035362160411943164,30.0,0.0305947356020607,0.0,0.4956652000000001,0.006413044596757456,0.19945800000000005,0.10283342971641078
0.17460559999999994,0.044204564607741574,0.0,0.12141159999999991,0.03364799999999999,0.034437389018913724,31.0,0.031735913983372215,0.0,0.473888,0.006224667380671838,0.19644680000000003,0.10285375055874235
0.1884263999999999,0.045592876699765285,0.0,0.13161,0.03390119999999997,0.033675052974568576,32.0,0.03271846336550665,0.0,0.45393160000000016,0.006031320721036147,0.19213079999999993,0.10278036427431068
0.20201319999999984,0.04677660511879843,0.0,0.14148679999999997,0.033926399999999995,0.03298945051315648,33.0,0.03356799854683029,0.0,0.43566920000000026,0.005885708603048575,0.18690439999999997,0.10267541854231713
0.2152692,0.04779405750551005,0.0,0.15109159999999994,0.033831200000000006,0.03240155465405944,34.0,0.03429511382631643,0.0,0.41885600000000023,0.005771930061946352,0.18095199999999995,0.10245235739601112
0.22825720000000008,0.04874316272093964,0.0,0.16035119999999997,0.03351680000000001,0.031826319312795184,35.0,0.03486587966250101,0.0,0.4036088000000001,0.005656126717109509,0.1742660000000001,0.10221553346062427
0.2406888000000001,0.049564659270895844,0.0,0.16928439999999986,0.0329408,0.031303524885226586,36.0,0.03535387092186653,0.0,0.3897212,0.0055236476933273005,0.1673648,0.10207210342517686
0.2526732,0.05027956076220236,0.0,0.17776840000000005,0.0323548,0.030692795525334614,37.0,0.03577781184421428,0.0,0.3772592000000001,0.005412202808469023,0.15994440000000004,0.10195384349714336
0.2641576,0.050915797652202235,0.0,0.18582279999999998,0.03166120000000001,0.030068988167878213,38.0,0.0361030284053845,0.0,0.36597519999999994,0.0053294027470252225,0.1523832,0.1018852077891585
0.27524319999999997,0.05154432843136093,0.0,0.193486,0.03079800000000001,0.02938018694562715,39.0,0.036428420786523245,0.0,0.35572319999999985,0.005258742149982257,0.14474959999999987,0.1017832073843225
0.28567359999999997,0.052080663837551056,0.0,0.20072000000000012,0.0299188,0.028619849696320917,40.0,0.03670911222026488,0.0,0.34661880000000006,0.005203500902277232,0.13706879999999996,0.10167484743848894
0.29565999999999987,0.052559291852154924,0.0,0.20751799999999995,0.028984000000000003,0.027763384290104123,41.0,0.03692763801003254,0.0,0.3384032000000001,0.005124281022738702,0.12943480000000002,0.10159455771565719
0.3051112000000003,0.05301615686411078,0.0,0.21391040000000003,0.027971999999999986,0.026901465706537248,42.0,0.037126788346960475,0.0,0.33095080000000004,0.005028702019408188,0.1220555999999999,0.10156752593639366
0.31412079999999987,0.05345450955569605,0.0,0.2199008000000001,0.026905199999999987,0.026040283738085493,43.0,0.03731087884035968,0.0,0.32422879999999993,0.0049250465216076865,0.11484440000000003,0.10156168407741183
0.32261960000000006,0.053826958617034994,0.0,0.22543880000000005,0.025822799999999986,0.025187931752329324,44.0,0.03745508501712417,0.0,0.31823919999999994,0.004755899498517605,0.10787959999999992,0.10157890005232384
0.3305004000000001,0.05420409329524847,0.0,0.2306012,0.024834399999999972,0.024359000164210342,45.0,0.037625454543965306,0.0,0.3128620000000001,0.004672453762211029,0.10120200000000001,0.10163211347305535
0.33806240000000004,0.054579627028406845,0.0,0.23538919999999997,0.023764399999999988,0.023504323275516777,46.0,0.03778156562187438,0.0,0.3080552000000001,0.004566801195585375,0.0947288,0.10171443652815466
0.34512559999999987,0.05494546438205798,0.0,0.23982959999999984,0.022734,0.022616859942087456,47.0,0.03791149061907222,0.0,0.3037719999999999,0.004455504572997315,0.08853879999999992,0.10183965320050928
0.35181159999999984,0.055279529089528275,0.0,0.24400560000000007,0.021642400000000016,0.02169788817742408,48.0,0.038060822799303756,0.0,0.29990199999999995,0.004359742029065479,0.0826384,0.1019807325380633
0.3580976,0.05561293553266183,0.0,0.24784879999999992,0.020602799999999998,0.020721565110772888,49.0,0.03820804476337412,0.0,0.2964595999999999,0.004232449413755584,0.07699120000000007,0.10215438709110836
0.36395,0.055962868269952,0.24773319999999993,0.25141040000000014,0.019544800000000008,0.01977103137522167,50.0,0.0383545605236196,0.04143492505652689,0.04564280000000003,0.004140159204668341,0.07171879999999997,0.0613574971135557
0.3693807999999996,0.056295974170805514,0.24773319999999993,0.25465,0.018564400000000005,0.017580806006551573,51.0,0.03848752012016362,0.04143492505652689,0.04547240000000001,0.004017107561417793,0.06419919999999998,0.06136133472766057
0.3743524,0.056643700652058385,0.24773319999999993,0.25761920000000005,0.017272399999999993,0.01575318338495429,52.0,0.03863222835716312,0.04143492505652689,0.04532640000000001,0.0037635727121978118,0.05769639999999999,0.06136568280203521
0.3788516,0.056966822312289826,0.24773319999999993,0.2600536000000001,0.016174399999999995,0.014090957122921072,53.0,0.03876415846835836,0.04143492505652689,0.045216000000000006,0.003559558422051814,0.05197120000000004,0.061369642136808955
0.38289120000000004,0.05728660507169193,0.24773319999999993,0.2621264000000001,0.015206000000000008,0.012742416725252706,54.0,0.03889333060770187,0.04143492505652689,0.04511120000000001,0.003320042319007396,0.04693200000000003,0.061375519783053514
0.38660199999999995,0.057595961568498895,0.24773319999999993,0.263946,0.014253199999999997,0.011485669521625634,55.0,0.039018962069742466,0.04143492505652689,0.045014000000000026,0.0031458230147292142,0.0424516,0.061381482394937334
0.38997879999999996,0.05788215767954751,0.24773319999999993,0.265544,0.013296399999999995,0.010422930190690143,56.0,0.03913457417680687,0.04143492505652689,0.044933999999999995,0.0029018902046769462,0.038513599999999995,0.061386721536501695
0.3931132,0.05815935218380619,0.24773319999999993,0.2669424,0.012428399999999996,0.009412320768014654,57.0,0.03924146417451826,0.04143492505652689,0.04486760000000002,0.0027240242950458426,0.03491520000000001,0.06139049378820798
0.39595159999999974,0.05842102382156616,0.24773319999999993,0.2681408000000001,0.011637999999999997,0.008510693135109503,58.0,0.03933904782579263,0.04143492505652689,0.04481520000000003,0.002593532147477644,0.031721200000000005,0.06139399988793692
0.3985608,0.05866275919047792,0.24773319999999993,0.2692236000000002,0.010857599999999999,0.0077212034321082375,59.0,0.03942780073450712,0.04143492505652689,0.04477800000000002,0.0023943789507928784,0.0288468,0.06139625761396214
0.4009612000000003,0.05889289170723409,0.24773319999999993,0.27015920000000027,0.0101712,0.007003450089777179,60.0,0.039509640138072635,0.04143492505652689,0.04473960000000002,0.002257403960304846,0.026235600000000005,0.061398828636709354
0.4030788000000001,0.05910013703571252,0.24773319999999993,0.2710040000000002,0.009564800000000002,0.006353132594240422,61.0,0.03958559631987371,0.04143492505652689,0.04470560000000002,0.0021348653915411147,0.02391360000000001,0.06140150740950908
0.4050620000000002,0.059299563817957375,0.24773319999999993,0.27174880000000007,0.008985200000000002,0.005791658570737748,62.0,0.03965093548253305,0.04143492505652689,0.04466880000000001,0.001992359214599616,0.021801999999999988,0.06140403241351502
0.40691800000000006,0.05948758247735405,0.24773319999999993,0.2723959999999999,0.0084412,0.005251699823866557,63.0,0.039711389751556164,0.04143492505652689,0.044644400000000015,0.0018787936661592193,0.0198672,0.06140634574015944
0.40863160000000026,0.05966521968751981,0.24773319999999993,0.2729976000000002,0.007859199999999998,0.004795931609187103,64.0,0.03976427741780303,0.04143492505652689,0.044618400000000016,0.001742315654524174,0.01816,0.06140835427985347
0.41020840000000053,0.05983609439427008,0.24773319999999993,0.27353160000000004,0.007353999999999999,0.004375218801385825,65.0,0.03981643580683735,0.04143492505652689,0.044600400000000005,0.0016319132942653539,0.016572400000000008,0.06140932282609866
0.41163080000000035,0.05998923564140486,0.24773319999999993,0.27400320000000006,0.006883600000000001,0.0039916918919175115,66.0,0.03986248458688947,0.04143492505652689,0.04458359999999999,0.00153091566064235,0.015165599999999998,0.06141081258833824
0.4129747999999999,0.06014041595499652,0.24773319999999993,0.27444319999999983,0.006407599999999999,0.003650414360041886,67.0,0.03990354938398338,0.04143492505652689,0.044571199999999984,0.0014326044673949611,0.013870000000000007,0.061411624898222675
0.41419000000000017,0.060271761920488116,0.24773319999999993,0.27481880000000025,0.006011999999999998,0.0033200736678573855,68.0,0.0399393835911372,0.04143492505652689,0.044561599999999986,0.0013377084884233935,0.012684400000000005,0.061412553532319426
0.4153200000000003,0.06039906290663791,0.24773319999999993,0.27515480000000003,0.005631999999999996,0.003049341050128699,69.0,0.03997340039626352,0.04143492505652689,0.044549199999999976,0.001254776474118,0.011610800000000001,0.06141352281737304
0.41634840000000056,0.06051305152080835,0.24773319999999993,0.2754588,0.005283200000000002,0.0027882643274983816,70.0,0.04000431383788503,0.04143492505652689,0.04453679999999998,0.0011786048701749028,0.010639599999999999,0.06141414610201792
0.4172972000000001,0.06061985902359059,0.24773319999999993,0.2757499999999998,0.004936,0.00256540367193937,71.0,0.04003364341400867,0.04143492505652689,0.04452759999999998,0.001088042278590313,0.009756000000000004,0.06141505108326461
0.41819520000000016,0.060724220491003435,0.24773319999999993,0.2760000000000001,0.004613599999999997,0.002358123694804834,72.0,0.04006124686027634,0.04143492505652689,0.044516399999999984,0.0010234518845554002,0.008941600000000006,0.061416100191724984
0.4189788000000004,0.06081375270150658,0.24773319999999993,0.27623800000000015,0.004305599999999999,0.002171811225682381,73.0,0.040084102696705086,0.04143492505652689,0.044512399999999994,9.550142197894227E-4,0.008232000000000003,0.061416266831841884
0.4197356000000004,0.06089714979504378,0.24773319999999993,0.2764532000000001,0.004010799999999998,0.0019832256150019846,74.0,0.04010684583010734,0.04143492505652689,0.044508,8.82349613248626E-4,0.007559199999999998,0.06141667382722706
0.42041320000000026,0.060974461428043795,0.24773319999999993,0.2766388000000002,0.0037551999999999998,0.0018274725716135932,75.0,0.040126818135007916,0.04143492505652689,0.04450359999999999,8.210592183271554E-4,0.006956000000000007,0.061417029615245984
0.4210491999999999,0.061050365476711124,0.24773319999999993,0.27681200000000006,0.0035131999999999993,0.0016873338614512546,76.0,0.04014837710294154,0.04143492505652689,0.044499999999999984,7.839173680943675E-4,0.006392400000000001,0.0614173092865521
0.42166280000000006,0.06112278809118578,0.24773319999999993,0.27695199999999986,0.003299200000000002,0.001550764985418488,77.0,0.040164556066263214,0.04143492505652689,0.04449559999999998,7.414309408164725E-4,0.005857199999999999,0.06141757521394019
0.4222096000000003,0.06118498195603232,0.24773319999999993,0.27709640000000013,0.0030835999999999993,0.0014106176803088775,78.0,0.04018048017084913,0.04143492505652689,0.04449239999999998,7.035643254173707E-4,0.005384799999999999,0.061417810247191305
0.4227076000000004,0.06124248178805298,0.24773319999999993,0.2772252000000002,0.002886800000000001,0.0012937356917083187,79.0,0.0401933819333482,0.04143492505652689,0.04448999999999998,6.574240944778341E-4,0.004957200000000001,0.06141814068335184
0.4231788000000003,0.061297053743552786,0.24773319999999993,0.27733560000000007,0.0027012,0.0011798406841603657,80.0,0.04020595817985189,0.04143492505652689,0.044488399999999984,6.264260850252006E-4,0.004562800000000002,0.06141833811134909
0.4236096000000006,0.061348101494341285,0.24773319999999993,0.27744360000000007,0.0025180000000000016,0.001094100982542288,81.0,0.040217255435447116,0.04143492505652689,0.04448599999999999,5.743770538592225E-4,0.004209599999999996,0.061418567559004475
0.4240028000000001,0.061395022339274366,0.24773319999999993,0.27752320000000014,0.002376400000000001,0.0010040288641269234,82.0,0.04022492617072155,0.04143492505652689,0.04448399999999999,5.45720404602943E-4,0.0038804,0.06141866537136734
0.42438720000000013,0.061441782030146226,0.24773319999999993,0.27761600000000003,0.002222000000000001,9.246080250571053E-4,83.0,0.04023491165642098,0.04143492505652689,0.04448159999999998,5.165549341551195E-4,0.0035600000000000007,0.06141898074178697
0.42474360000000005,0.06148503943854962,0.24773319999999993,0.2776855999999999,0.0020756,8.570729023834557E-4,84.0,0.040242234880284666,0.04143492505652689,0.04448159999999998,4.8272265329068586E-4,0.0032804,0.06141898074178697
0.4250840000000003,0.06152428769193511,0.24773319999999993,0.2777588000000001,0.0019388000000000016,7.712809086189027E-4,85.0,0.04025104378323624,0.04143492505652689,0.04448039999999998,4.6183724405898666E-4,0.0030048000000000023,0.06141896151808492
0.42537240000000015,0.06156060054580364,0.24773319999999993,0.27782920000000005,0.0017948000000000024,7.137961893986264E-4,86.0,0.04025806797202271,0.04143492505652689,0.04448039999999998,4.28979300199905E-4,0.002789999999999999,0.06141896151808492
0.4256452000000003,0.06159377451691043,0.24773319999999993,0.27788640000000003,0.0016820000000000006,6.667540776028298E-4,87.0,0.04026484041642286,0.04143492505652689,0.04447919999999998,4.027766130251358E-4,0.002573999999999998,0.06141894847553156
