Dead_STD,Dead,Hospitalised,Infected_STD,Hospitalised_STD,Time,Infected,Time_STD
0.0,0.0,0.0,4.607859233063394E-19,0.0,0.0,3.000000000000009E-4,0.0
0.0,0.0,1.0000000000000003E-5,6.0501377394788884E-5,1.632993161855452E-5,1.0,4.550000000000002E-4,0.0
4.545296714431542E-6,8.333333333333333E-7,2.9166666666666656E-5,1.2370930868594953E-4,2.5327713192381877E-5,2.0,6.808333333333336E-4,0.0
6.400954789890518E-6,1.6666666666666667E-6,5.1666666666666664E-5,2.2114600506352252E-4,3.4751099103321733E-5,3.0,9.733333333333332E-4,0.0
1.171863425868769E-5,5.833333333333334E-6,7.666666666666666E-5,3.945769534859103E-4,4.119735698102759E-5,4.0,0.0014583333333333343,0.0
1.8984642916490854E-5,1.5000000000000005E-5,1.2916666666666664E-4,6.797282953912949E-4,5.715324186391841E-5,5.0,0.0022066666666666662,0.0
2.499652753661771E-5,2.4166666666666663E-5,1.8166666666666665E-4,0.0010963829420214252,7.415730277966938E-5,6.0,0.0032833333333333325,0.0
3.1947765527845986E-5,4.0833333333333334E-5,2.7166666666666664E-4,0.0017207737580486548,9.982971612812599E-5,7.0,0.004940833333333331,0.0
4.2031734043061596E-5,6.000000000000002E-5,4.274999999999998E-4,0.002547730164883157,1.539700322573629E-4,8.0,0.0072391666666666655,0.0
5.255783851043429E-5,8.583333333333332E-5,6.633333333333336E-4,0.003592889872914127,2.377790758012337E-4,9.0,0.010391666666666669,0.0
6.639397353843357E-5,1.3583333333333324E-4,9.683333333333334E-4,0.004756351729091671,3.4089241541707696E-4,10.0,0.014432500000000003,0.0
9.180954773636324E-5,2.141666666666665E-4,0.0014008333333333336,0.006041826377199384,4.7903965708024173E-4,11.0,0.01944833333333333,0.0
1.294754373960131E-4,3.333333333333334E-4,0.0019475000000000002,0.007219775311985515,6.340663247379304E-4,12.0,0.025043333333333327,0.0
1.7123732718721761E-4,4.733333333333335E-4,0.002691666666666667,0.008248676145886818,8.256205578566681E-4,13.0,0.031364166666666665,0.0
2.184605227495347E-4,6.400000000000002E-4,0.0034725000000000003,0.009023470928870259,0.0010021427563808795,14.0,0.03794250000000002,0.0
2.826925965897704E-4,8.525000000000004E-4,0.0044983333333333325,0.009503809460991592,0.0012140322506241567,15.0,0.044602499999999996,0.0
3.604356931394127E-4,0.001146666666666667,0.005637499999999998,0.009682593918986793,0.00144644769608168,16.0,0.051199999999999996,0.0
4.529256745501038E-4,0.0015100000000000007,0.006919999999999999,0.009527979621080339,0.0016678529111805189,17.0,0.057525833333333304,0.0
5.423634940906535E-4,0.001935833333333333,0.008250833333333336,0.00914037365513881,0.001828182109744237,18.0,0.06321666666666667,0.0
6.305332839923856E-4,0.002423333333333334,0.009699166666666667,0.008502774046924658,0.001957884656048177,19.0,0.06840916666666666,0.0
7.161233405558633E-4,0.0029683333333333345,0.01108583333333333,0.00770823689128858,0.0020502164096477446,20.0,0.07303166666666662,0.0
8.207972707814164E-4,0.0035908333333333335,0.01256416666666667,0.006906774603001509,0.0020881291051374727,21.0,0.07700499999999998,0.0
8.995967460787945E-4,0.004208333333333334,0.014096666666666676,0.006080404988681996,0.002125567897971949,22.0,0.0805308333333333,0.0
9.788314142384277E-4,0.0049175,0.015602499999999997,0.005301595655371649,0.0021380039610580702,23.0,0.08341583333333334,0.0
0.001030671218052693,0.005644166666666668,0.017028333333333326,0.004527273139908098,0.00211496831470881,24.0,0.08589499999999999,0.0
0.0010707655620577684,0.006396666666666666,0.018416666666666668,0.003902437784221834,0.0020712449289148685,25.0,0.08795916666666664,0.0
0.0010892262799294223,0.007146666666666668,0.01973666666666667,0.0032696100684944064,0.0020164111408363344,26.0,0.08974000000000001,0.0
0.0011350061184367635,0.007923333333333333,0.020967500000000014,0.0027853683927504687,0.001947863813899729,27.0,0.09116499999999997,0.0
0.0011497354013230853,0.008704166666666669,0.022120000000000004,0.002327816357244608,0.001866755206233533,28.0,0.09237416666666669,0.0
0.001168456885407226,0.009475833333333331,0.02328666666666666,0.0019730368231625976,0.0017891796692587603,29.0,0.0933816666666667,0.0
0.00118794107305689,0.010254166666666665,0.02432,0.0016706533568903183,0.0016914072050613165,30.0,0.09420166666666664,0.0
0.0011932376009086462,0.01099166666666667,0.02525333333333333,0.0014313503725115273,0.0015603008969070319,31.0,0.09488333333333338,0.0
0.001175846031114996,0.011656666666666664,0.026114166666666674,0.0012488491924790423,0.0014754984445001027,32.0,0.09548166666666666,0.0
0.0011768300612473982,0.01236083333333333,0.02690583333333334,0.0011164563701232977,0.0014031556078077097,33.0,0.0959708333333333,0.0
0.001162128002009914,0.01301583333333334,0.027690833333333335,9.956948125415845E-4,0.001322277010711279,34.0,0.0964108333333333,0.0
0.0011384187376454336,0.01364666666666667,0.028420000000000004,9.0623266266941E-4,0.0012253842934633475,35.0,0.0967283333333333,0.0
0.0011084241034259202,0.014240833333333324,0.02905916666666666,8.259825798539712E-4,0.0011609711422148076,36.0,0.09704666666666667,0.0
0.0010881913511265684,0.014794999999999999,0.02964833333333333,7.735465762031112E-4,0.0010951975341868191,37.0,0.09730166666666666,0.0
0.0010460234720916482,0.015327499999999999,0.030185833333333325,7.300451850551596E-4,0.0010417592458859624,38.0,0.09752833333333336,0.0
9.98133588114448E-4,0.015799166666666677,0.030674166666666662,7.0395904236918E-4,0.0010059923755785737,39.0,0.09771000000000002,0.0
9.567086772134741E-4,0.016290833333333334,0.031125833333333342,6.75900120004592E-4,9.622130705075438E-4,40.0,0.09786166666666668,0.0
