Recovered,Recovered_STD,Vaccinated,Dead,Hospitalised,Infected_STD,Time,Dead_STD,Vaccinated_STD,Susceptible,Hospitalised_STD,Infected,Susceptible_STD
0.0,0.0,0.0,0.0,0.0,4.607859233063394E-19,0.0,0.0,0.0,0.9997000000000013,0.0,3.000000000000009E-4,6.106226635438361E-16
1.0000000000000003E-5,1.4999999999999983E-5,0.0,0.0,9.24999999999999E-5,8.334999833366658E-5,1.0,0.0,0.0,0.9995408333333332,4.191385013731543E-5,3.5666666666666664E-4,7.144223579618105E-5
3.916666666666666E-5,2.6845106113074333E-5,0.0,6.916666666666666E-5,6.66666666666667E-5,1.669575586455699E-4,2.0,4.0205634624459746E-5,0.0,0.9993408333333331,3.7822685726367376E-5,4.8416666666666665E-4,1.6285164943046854E-4
7.499999999999997E-5,3.886407938787003E-5,0.0,1.0749999999999996E-4,9.166666666666667E-5,3.03239168076216E-4,3.0,4.750548213978397E-5,0.0,0.9990049999999998,4.590902840279772E-5,7.208333333333335E-4,3.2377010877061244E-4
1.1999999999999988E-4,5.537749241945389E-5,0.0,1.5083333333333328E-4,1.4249999999999989E-4,5.676876525285129E-4,4.0,5.2834582004171815E-5,0.0,0.9984841666666673,7.031550919486639E-5,0.0011025000000000004,6.333112660629238E-4
1.9333333333333323E-4,9.076832536126732E-5,0.0,2.1416666666666651E-4,1.9833333333333327E-4,9.911146047366177E-4,5.0,6.870705729560993E-5,0.0,0.997665,9.682099749308287E-5,0.0017291666666666668,0.001140844898894384
3.066666666666667E-4,1.442990721460891E-4,0.0,3.099999999999999E-4,2.908333333333333E-4,0.0016462550092727294,6.0,9.407443861113388E-5,0.0,0.9964191666666665,1.5732077545222342E-4,0.002673333333333333,0.0019410080696351808
4.933333333333337E-4,2.42704667354288E-4,0.0,4.4666666666666656E-4,4.5833333333333343E-4,0.0026625989483439337,7.0,1.4929463784372465E-4,0.0,0.9944308333333332,2.569519518422764E-4,0.004170833333333334,0.0032180855840684072
7.875000000000002E-4,4.142544759363903E-4,0.0,6.650000000000006E-4,6.75833333333334E-4,0.004219664941938189,8.0,2.544315559569345E-4,0.0,0.9913483333333335,4.0814600294774683E-4,0.006523333333333333,0.005190014383944956
0.0012433333333333335,6.957230451519884E-4,0.0,9.825000000000003E-4,0.0010733333333333335,0.0064165086560631504,9.0,4.3241870623274384E-4,0.0,0.9866508333333336,6.551314541542194E-4,0.01005,0.008103710559144427
0.0019083333333333337,0.0011293357806939244,0.0,0.0014833333333333337,0.001715,0.009528342224939004,10.0,7.192685327624325E-4,0.0,0.9794766666666667,0.0010733640652950268,0.015416666666666657,0.01236569302097092
0.002934166666666667,0.0017525159988966974,0.0,0.0022883333333333328,0.0027241666666666655,0.013568701212870989,11.0,0.0012187798429394686,0.0,0.9689708333333339,0.0017065803506004502,0.023082500000000002,0.0181436529258321
0.004500833333333334,0.002663256902063504,0.0,0.0036066666666666677,0.0041133333333333326,0.01849332683230329,12.0,0.002023226932951966,0.0,0.954085,0.0025721337877766437,0.033694166666666685,0.025614917243994104
0.006739166666666665,0.003894308324515265,0.0,0.005584166666666668,0.006201666666666666,0.024089619767766267,13.0,0.003245471176843545,0.0,0.9338516666666666,0.0036464193814693827,0.047623333333333316,0.03465393795764375
0.009934166666666662,0.005543391319976326,0.0,0.008594999999999997,0.008916666666666665,0.030117529476549592,14.0,0.004958825675836299,0.0,0.906981666666666,0.004886266184135103,0.0655725,0.04510551748554592
0.014459166666666667,0.0076315013153631095,0.0,0.012905833333333321,0.012604166666666668,0.036109269063862096,15.0,0.007276484086406168,0.0,0.8735649999999998,0.006386866067150793,0.0864658333333333,0.056717188991374866
0.020320000000000005,0.010057405231967138,0.0,0.018875833333333338,0.017358333333333323,0.04152396045048035,16.0,0.010222395747885566,0.0,0.8333966666666666,0.007992169561862134,0.11004916666666659,0.0686635016260863
0.027941666666666677,0.012864252121242373,0.0,0.027112499999999998,0.0225575,0.04637305682511727,17.0,0.013879897878016492,0.0,0.7875966666666664,0.00926383798815768,0.13479166666666667,0.08069763470649076
0.037438333333333365,0.016105404350886553,0.0,0.037766666666666684,0.028422500000000007,0.04956068711830868,18.0,0.017936065080043494,0.0,0.7383708333333334,0.010590535205432256,0.15800166666666673,0.09172409316255492
0.048625833333333326,0.019440120129765714,0.0,0.05108083333333337,0.03430833333333336,0.051446825865806976,19.0,0.022499528972693087,0.0,0.6867449999999999,0.011640030754779911,0.17923999999999998,0.10162030613391204
0.061396666666666655,0.022985001389795236,0.0,0.06670750000000002,0.03995166666666665,0.05197270179402677,20.0,0.02720086944267591,0.0,0.6348566666666664,0.012350996895212773,0.19708749999999992,0.10995001681319665
0.07554999999999998,0.026400249367509135,0.0,0.08458833333333331,0.04523250000000002,0.05140721285150288,21.0,0.0318695231787187,0.0,0.5842400000000001,0.012825440477328646,0.21038916666666657,0.11666027608687832
0.09097583333333335,0.029737170900402118,0.0,0.1043575,0.04914666666666665,0.04997635648623146,22.0,0.036412016481799425,0.0,0.5364716666666666,0.012861832965103471,0.21904833333333337,0.12167812169533829
0.10721833333333332,0.032836465999031554,0.0,0.1249791666666667,0.05253166666666667,0.04792982106394956,23.0,0.0406519648437775,0.0,0.49283416666666663,0.012762916632659722,0.22243666666666664,0.12522588016191535
0.12194499999999998,0.035164652499586384,0.04999999999999989,0.13359583333333339,0.05248833333333333,0.04538844612335893,24.0,0.040616720897840276,5.551115123125783E-17,0.422255,0.011900998178257523,0.21971583333333328,0.12279802469400718
0.13826500000000003,0.03764089954756661,0.04999999999999989,0.15294083333333328,0.053544166666666664,0.04353523783281449,25.0,0.043532617319197824,5.551115123125783E-17,0.3891791666666667,0.011514490500801828,0.21607083333333332,0.12423728571699558
0.15474583333333333,0.03993815265290057,0.04999999999999989,0.17188999999999996,0.053439166666666676,0.041861195964809306,26.0,0.04609721312979054,5.551115123125783E-17,0.36024749999999994,0.010976568406977454,0.2096775,0.12519758167301331
0.17065916666666656,0.04208320057528565,0.04999999999999989,0.18974250000000004,0.05293749999999999,0.040501731682371735,27.0,0.04814216475818434,5.551115123125783E-17,0.3348833333333333,0.010583997477520798,0.2017775000000001,0.12591592852199263
0.18589916666666667,0.04394243938373308,0.04999999999999989,0.20657666666666671,0.051747499999999995,0.03907037249337192,28.0,0.04970515513729156,5.551115123125783E-17,0.31334416666666676,0.010230579086127038,0.19243250000000003,0.12642212438161185
0.20062833333333335,0.045636932769839926,0.04999999999999989,0.2221458333333332,0.050309166666666655,0.03748514816082349,29.0,0.050926398645428056,5.551115123125783E-17,0.2948183333333334,0.009975946061722111,0.18209833333333336,0.12683225158047234
0.21450333333333343,0.04704005072512383,0.04999999999999989,0.23667833333333332,0.048275833333333344,0.03573757194378908,30.0,0.052016881147427085,5.551115123125783E-17,0.27881,0.009648188508370653,0.17173250000000004,0.12709944620257005
0.22767999999999988,0.04841387524942273,0.04999999999999989,0.24996833333333335,0.04588333333333335,0.03393184897447219,31.0,0.052942643092679924,5.551115123125783E-17,0.2652525,0.009247254847911474,0.16121583333333345,0.1271676301780613
0.2400583333333333,0.04967621395234232,0.04999999999999989,0.2618716666666667,0.04375,0.03206465456265235,32.0,0.05372673806066108,5.551115123125783E-17,0.25354666666666664,0.008922852215893002,0.15077333333333331,0.12703486643000375
0.2516724999999999,0.05076179335981113,0.04999999999999989,0.27259,0.041289166666666675,0.030377713181866106,33.0,0.05435094234080338,5.551115123125783E-17,0.24335750000000012,0.008401522173177245,0.1410908333333333,0.12670450509329767
0.2625833333333332,0.051735497699570095,0.04999999999999989,0.28213249999999984,0.03883083333333334,0.028968806496409007,34.0,0.054876325026713475,5.551115123125783E-17,0.23453750000000012,0.007877345671378707,0.13191583333333334,0.12638489625981486
0.2727991666666666,0.05266446876841845,0.04999999999999989,0.29057,0.03677916666666667,0.027751461219661728,35.0,0.05528891826879355,5.551115123125783E-17,0.22692250000000008,0.007577529544188897,0.1229291666666667,0.1260698922328569
0.2825399999999998,0.053559215437992864,0.04999999999999989,0.29806666666666654,0.03471500000000001,0.026849488550374043,36.0,0.05563976108763309,5.551115123125783E-17,0.22013333333333332,0.007236696558743728,0.11454499999999998,0.12578235970870036
0.29147833333333323,0.0542894158589458,0.04999999999999989,0.304835,0.03275666666666668,0.02588500739113066,37.0,0.05586884404940437,5.551115123125783E-17,0.21433833333333338,0.00701025657320916,0.10659166666666665,0.12562994935247548
0.29980416666666654,0.054995578381294034,0.04999999999999989,0.3108308333333333,0.030905,0.024937470955148783,38.0,0.056012228127672176,5.551115123125783E-17,0.2094616666666666,0.0067307374843573655,0.09899833333333333,0.12559351615153366
0.3075516666666664,0.05565197584966972,0.04999999999999989,0.3162091666666666,0.029086666666666663,0.023914138818211007,39.0,0.05614356968071281,5.551115123125783E-17,0.20519749999999987,0.006488492805643612,0.091955,0.12566719995396905
0.3104683333333334,0.05555336322827109,0.09999999999999978,0.2898216666666666,0.027166666666666665,0.0226942851959597,40.0,0.05094493848891065,1.1102230246251565E-16,0.18753,0.00609244865021902,0.08501333333333333,0.11972000556854874
0.3171583333333332,0.056129259891541626,0.09999999999999978,0.2938341666666667,0.025580833333333323,0.021427836840583477,41.0,0.05109425093876077,1.1102230246251565E-16,0.1846566666666668,0.005909001945595851,0.07877,0.11989242169776852
0.3233283333333334,0.05668936892668285,0.09999999999999978,0.2974716666666667,0.024135,0.02019741904148894,42.0,0.051250069993177154,1.1102230246251565E-16,0.1822224999999999,0.005624035658078043,0.07284250000000002,0.1200826497428785
0.3291591666666666,0.05724801506596587,0.09999999999999978,0.3006816666666665,0.022665000000000005,0.01885359954948185,43.0,0.0514319716483715,1.1102230246251565E-16,0.1801825,0.00536434467106654,0.06731166666666663,0.1202797188955984
0.33451,0.05779426817023758,0.09999999999999978,0.30350916666666655,0.021212500000000006,0.017584622538638378,44.0,0.05161082896537369,1.1102230246251565E-16,0.17850416666666663,0.0050602518156214315,0.062264166666666676,0.12046067881882892
0.339535,0.058315829987091276,0.09999999999999978,0.30594416666666646,0.020045,0.01629856588783197,45.0,0.051802466879738364,1.1102230246251565E-16,0.1770258333333332,0.004860327706715532,0.057449999999999994,0.1206327528589412
0.34421833333333357,0.058860037016968396,0.09999999999999978,0.3082074999999999,0.01886000000000001,0.015132805785362474,46.0,0.0519950246668291,1.1102230246251565E-16,0.1757366666666667,0.00462724450041995,0.05297750000000001,0.12079534723609552
0.34848250000000003,0.05934153817187558,0.09999999999999978,0.31014916666666664,0.017780833333333336,0.01392193337841607,47.0,0.05217305817973859,1.1102230246251565E-16,0.17461333333333334,0.004339961097335883,0.04897416666666668,0.12094984341545147
0.35249999999999987,0.05983295218077297,0.09999999999999978,0.3119249999999999,0.016660833333333333,0.012837021953665456,48.0,0.05235001004855045,1.1102230246251565E-16,0.17368583333333332,0.004010996841150865,0.04522833333333334,0.12108194750798482
0.35625166666666674,0.06030318986288279,0.09999999999999978,0.313445,0.015719166666666673,0.011831989294270095,49.0,0.05252170973749808,1.1102230246251565E-16,0.17287000000000002,0.0037449037361533817,0.041714166666666656,0.12120121331213371
0.35970749999999996,0.06074986562485139,0.09999999999999978,0.3147975,0.014811666666666666,0.010891879740009679,50.0,0.052688284775689626,1.1102230246251565E-16,0.17212083333333333,0.0035801663330384836,0.03856249999999999,0.12131261216650031
0.3628666666666664,0.06116042815597535,0.09999999999999978,0.31611,0.01393833333333333,0.009995234897676102,51.0,0.052852346368601894,1.1102230246251565E-16,0.1714991666666667,0.0033186416858240197,0.035585833333333344,0.1214066058224444
0.3657916666666666,0.061549091715249735,0.09999999999999978,0.31719749999999997,0.0131575,0.009185488668728157,52.0,0.05299643716896605,1.1102230246251565E-16,0.17095833333333335,0.003132681642113244,0.032894999999999994,0.12148957835676917
0.3686225000000001,0.06193806532284894,0.09999999999999978,0.3182091666666666,0.012335000000000004,0.008520838630805199,53.0,0.05313761026642418,1.1102230246251565E-16,0.170475,0.002899092171122999,0.030358333333333352,0.1215638056485153
0.3711750000000001,0.06229943995534792,0.09999999999999978,0.31910916666666667,0.011603333333333337,0.007894140660694698,54.0,0.053268592996496424,1.1102230246251565E-16,0.1700399999999999,0.0027479002084419947,0.0280725,0.12163193426618413
0.3734983333333332,0.06263231992594204,0.09999999999999978,0.31991916666666664,0.0109225,0.007315088857970216,55.0,0.05338564854583788,1.1102230246251565E-16,0.16968999999999998,0.0025765890121437684,0.02597,0.12168702313722693
0.37577,0.0629596886904629,0.09999999999999978,0.3206258333333332,0.010253333333333331,0.006689063628208526,56.0,0.05349014648194302,1.1102230246251565E-16,0.1693941666666666,0.0024324193488970795,0.02395666666666666,0.12173418417051032
0.37787916666666665,0.0632650950023765,0.09999999999999978,0.3212758333333333,0.009569999999999999,0.006188183127273033,57.0,0.05358965385059311,1.1102230246251565E-16,0.16914000000000007,0.0022438304303133067,0.022135000000000002,0.1217744248942829
0.37982249999999984,0.06354851278829557,0.09999999999999978,0.3218549999999997,0.009000833333333331,0.005750210367528595,58.0,0.05367927860993788,1.1102230246251565E-16,0.16888416666666664,0.0020724934241284233,0.020437500000000008,0.1218150370431598
0.3816325000000001,0.06382023228128757,0.09999999999999978,0.32233333333333325,0.008455833333333334,0.0053335154754053996,59.0,0.05375315119961702,1.1102230246251565E-16,0.16867249999999998,0.0019780966844559333,0.018905833333333337,0.1218489101925174
0.3832791666666668,0.06406372962912053,0.09999999999999978,0.32277583333333326,0.007986666666666664,0.004915864623847976,60.0,0.05382214383033302,1.1102230246251565E-16,0.16846833333333333,0.0018722194197143547,0.017490000000000002,0.1218814924737915
0.38482333333333335,0.06429597470984393,0.09999999999999978,0.3232233333333335,0.007490833333333336,0.004526877372980187,61.0,0.05389238920189832,1.1102230246251565E-16,0.16830750000000003,0.0017574958017177612,0.016154999999999996,0.12190742238178456
0.38620999999999994,0.06450879830173037,0.09999999999999978,0.32364416666666673,0.007012500000000001,0.00416826333990948,62.0,0.05395692371228235,1.1102230246251565E-16,0.1681708333333334,0.0016360593217138145,0.014962500000000002,0.12192972419181901
0.3875308333333333,0.06471088419392616,0.09999999999999978,0.32398,0.0066075000000000005,0.0038434928549938643,63.0,0.05401044212310553,1.1102230246251565E-16,0.16804749999999996,0.0015496123507187211,0.013834166666666666,0.12194964363117605
0.3887741666666667,0.06490117085995488,0.09999999999999978,0.32425250000000005,0.006235833333333332,0.003530612159700103,64.0,0.05405293545933314,1.1102230246251565E-16,0.16795416666666665,0.0014491059863661533,0.012783333333333332,0.12196488051481481
0.38992083333333344,0.06508051100234531,0.09999999999999978,0.3245424999999999,0.005834166666666667,0.0032888757947139866,65.0,0.05409936446888724,1.1102230246251565E-16,0.1678483333333332,0.0013561356838663141,0.011854166666666669,0.12198207057175339
0.39095083333333325,0.06523953683536582,0.09999999999999978,0.32480249999999994,0.005476666666666666,0.0030188111334964666,66.0,0.05414129449201259,1.1102230246251565E-16,0.16776416666666663,0.0012732951564957576,0.011005833333333333,0.12199584483973105
0.39186499999999996,0.0653832804348074,0.09999999999999978,0.3250574999999998,0.005193333333333332,0.0027898465459591138,67.0,0.05418244282918131,1.1102230246251565E-16,0.16767916666666663,0.0012155885634356528,0.010204999999999994,0.12200980235480967
0.3927358333333333,0.06552227731715672,0.09999999999999978,0.3252724999999999,0.004934166666666669,0.0025794766574615264,68.0,0.0542175436561282,1.1102230246251565E-16,0.16762666666666662,0.0011805806451582297,0.009430833333333336,0.12201830015297796
0.39353000000000005,0.06564777845949295,0.09999999999999978,0.3254708333333332,0.004650833333333334,0.0024198828814060865,69.0,0.054249595004568676,1.1102230246251565E-16,0.16756416666666665,0.0011023837019789838,0.00878416666666667,0.12202840478686258
0.3943649999999999,0.0657810350234017,0.09999999999999978,0.3256899999999999,0.004311666666666668,0.0022421944468533498,70.0,0.05428495740073855,1.1102230246251565E-16,0.16751083333333325,0.001012179647537377,0.0081225,0.12203710344191658
